116,-6.276123571
116.4007713,-6.443961072
116.2465479,-6.760987463
116.2374826,-7.133959688
116.03442,-7.450986079
115.9272228,-7.842606915
115.9181575,-8.215579139
115.7612146,-8.644497198
115.4591135,-9.017469422
115.2533313,-9.446387481
114.9021644,-9.828684011
114.6014231,-10.1457104
114.3495212,-10.46273679
113.9052083,-10.65854721
113.4156823,-10.70516874
112.7351051,-10.57462846
112.3961763,-10.45341249
111.9125427,-10.25760207
111.674012,-10.02449443
111.4834142,-9.828684011
111.3907215,-9.623549287
111.2008035,-9.399765952
110.8148485,-9.203955535
110.7723549,-8.942874977
110.6315029,-8.709767337
110.4924639,-8.402065252
110.4490638,-8.178281917
110.2600523,-7.91720136
110.1205601,-7.628147886
109.931322,-7.376391634
109.7434437,-7.068689549
109.556472,-6.723690241
109.4667255,-6.397339544
109.4737511,-6.10828607
109.1391283,-5.809908291
108.9019575,-5.520854817
108.713626,-5.231801342
108.6231996,-4.933423563
108.4859737,-4.551127033
108.0552587,-4.187479114
107.7708351,-3.8331555
107.4825586,-3.637345082
107.1965485,-3.348291608
106.8126331,-3.06856244
106.4780104,-2.77018466
106.2387998,-2.565049937
105.7553929,-2.359915213
105.1259213,-2.136131878
104.3013192,-1.903024238
103.3290661,-1.716538126
102.3561331,-1.55802493
101.2859748,-1.380863123
100.4100404,-1.250322845
98.94871452,-1.091809649
97.97283529,-1.054512427
96.84794523,-1.119782566
96.16102234,-1.250322845
95.37596761,-1.399511735
94.6392989,-1.567349236
93.90263019,-1.735186737
93.06918944,-1.865727015
92.23620195,-1.977618683
91.40344109,-2.080186045
90.52342737,-2.117483267
89.5480014,-2.061537433
88.91649014,-1.921672849
88.33449807,-1.753835348
87.89879722,-1.595322153
87.56077496,-1.436808957
87.12530075,-1.268971456
86.83725093,-1.063836732
86.59758714,-0.87735062
86.30863079,-0.709513119
86.06919363,-0.513702701
85.58646656,-0.280595061
84.90860897,-0.038163115
84.62033252,0.157647303
84.08672646,0.306836193
83.06291447,0.381430638
82.18267412,0.33480911
81.54368399,0.166971609
81.0028257,0.017782719
80.41358139,-0.11275756
79.9713082,-0.224649227
79.19146602,-0.159379088
78.65763333,-0.019514504
78.12357402,0.111025775
77.6880998,0.278863276
77.59586041,0.502646611
77.50226121,0.670484112
77.26282405,0.86629453
76.97432097,1.052780642
76.88140168,1.24859106
76.69103044,1.453725784
76.5006592,1.658860507
76.35867398,1.845346619
76.16784948,2.031832732
76.02631753,2.236967455
75.83503976,2.404804956
75.54721657,2.619263986
75.35707196,2.833723015
75.21599328,3.057506349
75.02562204,3.262641073
74.78641151,3.467775797
74.49813506,3.663586214
74.35637648,3.859396632
73.97042145,4.05520705
73.73143756,4.269666079
73.34480264,4.437503581
72.76213066,4.577368165
71.83667714,4.679935527
70.85898485,4.642638304
70.02713052,4.577368165
69.09737098,4.50277372
68.11877216,4.428179275
