3,3.498967461
2.975632789,3.425351134
2.945399592,3.31492346
2.911687574,3.200412359
2.872171456,3.073638239
2.83267354,2.96323604
2.794347365,2.865109597
2.75021254,2.750627155
2.708407545,2.648417286
2.66776519,2.550297212
2.624815757,2.460369467
2.593469974,2.39087478
2.551692282,2.313222792
2.51107723,2.2396606
2.465825269,2.162018165
2.411299488,2.076215245
2.348657977,1.982248654
2.288346297,1.900554636
2.224551247,1.81068421
2.156155691,1.749477384
2.092369742,1.667792918
2.027448455,1.606576539
1.988036998,1.573940965
1.940518912,1.541327682
1.895321555,1.512801011
1.843162009,1.472014505
1.791007013,1.435320979
1.729587299,1.398652928
1.676278763,1.366055567
1.635727418,1.349795098
1.602120061,1.329422544
1.553457536,1.309091386
1.497832821,1.276500393
1.441068218,1.260284507
1.390089514,1.239959717
1.348380078,1.223702434
1.299726655,1.211557236
1.238329692,1.195354087
1.17345391,1.17506751
1.108582678,1.158873914
1.052976165,1.142654843
0.991588304,1.134637654
0.9406187,1.122498825
0.882696008,1.106286123
0.815517697,1.098284856
0.768031464,1.094322434
0.712434052,1.086289324
0.65335782,1.074172786
0.598923048,1.070229471
0.537539737,1.066305262
0.485416594,1.058262598
0.436772271,1.054303362
0.37190559,1.042202746
0.30357374,1.038297643
0.244506609,1.034367066
0.197024926,1.034497625
0.149547794,1.038721165
0.10321055,1.026569599
0.063835496,1.026677867
0.03371606,1.0185747
0.003601174,1.014564514
0,1
